species,gridlat,gridlon,d18oc,d18osw,t_annual,t_seasonal,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
N. incompta,-43.5,-75.5,0.14,-0.3998914361000061,12.299320220947266,12.299320220947266,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-42.5,-75.5,0.46,-0.37103813886642456,12.761000633239746,12.761000633239746,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-42.5,8.5,1.0175,-0.041415970772504807,10.085509300231934,10.085509300231934,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-41.5,-75.5,0.75,-0.3392544686794281,13.247649192810059,13.247649192810059,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-41.5,-74.5,0.48666666666666664,-0.36475029587745667,13.186271667480469,13.186271667480469,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-41.5,-14.5,0.4461,0.1136830598115921,12.113385200500488,12.113385200500488,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-41.5,0.5,1.69,0.0020435878541320562,11.249957084655762,11.249957084655762,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-41.5,13.5,1.6533333333333335,0.1560819000005722,13.277010917663574,13.277010917663574,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-40.5,13.5,2.06,0.23643510043621063,14.648250579833984,14.648250579833984,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-40.5,25.5,1.7067999999999999,0.2954467833042145,16.220359802246094,16.220359802246094,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-35.5,-73.5,0.5366666666666666,-0.14259202778339386,13.716202735900879,13.716202735900879,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-35.5,16.5,0.755,0.49494898319244385,18.35074234008789,18.35074234008789,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-35.5,18.5,1.1097,0.4932597577571869,18.326322555541992,18.326322555541992,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-34.5,17.5,0.405,0.48824211955070496,17.659364700317383,17.659364700317383,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-33.5,-73.5,0.64,-0.07362645119428635,15.084758758544922,15.084758758544922,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-33.5,-72.5,0.4466666666666667,-0.07348690927028656,14.804057121276855,14.804057121276855,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-32.5,-72.5,0.04666666666666667,-0.04116593673825264,15.353489875793457,15.353489875793457,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-30.5,-72.5,0.3,0.02816939353942871,15.47311019897461,15.47311019897461,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-29.5,-73.5,0.03,0.06451944261789322,16.237751007080078,16.237751007080078,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-27.5,-71.5,0.325,0.1436951458454132,16.12361717224121,16.12361717224121,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,-20.5,8.5,-0.043333333333333314,0.639690637588501,19.554689407348633,18.401334762573242,0,0,0,0,1,1,1,1,1,1,1,1
N. incompta,36.5,11.5,1.7,1.2788442373275757,18.984289169311523,16.571744918823242,1,1,1,1,1,1,0,0,0,0,1,1
N. incompta,36.5,12.5,0.72,1.3275810480117798,19.325185775756836,16.880863189697266,1,1,1,1,1,1,0,0,0,0,1,1
N. incompta,37.5,-27.5,0.54,0.8918478488922119,19.096757888793945,17.40357780456543,1,1,1,1,1,1,0,0,0,0,1,1
N. incompta,37.5,-9.5,1.89,0.9481886625289917,17.942121505737305,17.942121505737305,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,37.5,0.5,1.01,1.1664628982543945,19.17131233215332,16.73552131652832,1,1,1,1,1,1,0,0,0,0,1,1
N. incompta,38.5,18.5,2.82,1.4894917011260986,19.580001831054688,16.42214584350586,1,1,1,1,1,0,0,0,0,0,1,1
N. incompta,39.5,13.5,1.3,1.3504923582077026,19.4006290435791,16.04912757873535,1,1,1,1,1,0,0,0,0,0,1,1
N. incompta,39.5,15.5,1.4,1.3983945846557617,19.556392669677734,16.098325729370117,1,1,1,1,1,0,0,0,0,0,1,1
N. incompta,40.5,-10.5,0.72,0.7719508409500122,16.539264678955078,16.539264678955078,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,40.5,13.5,1.2,1.3439841270446777,19.42844009399414,16.038328170776367,1,1,1,1,1,0,0,0,0,0,1,1
N. incompta,41.5,-32.5,0.79,0.8104084134101868,17.819841384887695,16.97745704650879,1,1,1,1,1,1,1,0,0,1,1,1
N. incompta,42.5,-32.5,0.8700000000000001,0.7755988240242004,17.304731369018555,16.495058059692383,1,1,1,1,1,1,1,0,0,1,1,1
N. incompta,43.5,-30.5,0.8,0.7354058027267456,16.59730339050293,16.59730339050293,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,44.5,-34.5,0.93,0.6942728757858276,16.241445541381836,16.241445541381836,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,45.5,-39.5,0.84,0.561477780342102,15.7650146484375,15.7650146484375,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,50.5,-43.5,1.2,0.039832279086112976,9.654690742492676,9.654690742492676,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,50.5,-42.5,1.09,0.0728224441409111,10.296557426452637,10.296557426452637,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,50.5,-17.5,0.887172254,0.5503699779510498,13.20368480682373,13.20368480682373,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,51.5,-43.5,1.19,0.05275784432888031,9.29908275604248,9.29908275604248,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,51.5,-39.5,1.27,0.1642063707113266,9.96200942993164,9.96200942993164,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,51.5,-17.5,1.0675299356,0.529803991317749,12.842120170593262,12.842120170593262,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,52.5,-35.5,1.4986226699,0.1961231380701065,9.064339637756348,9.064339637756348,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,53.5,-33.5,1.47,0.21322904527187347,8.906184196472168,9.112646102905273,1,0,1,1,1,1,1,1,1,1,1,1
N. incompta,54.5,-16.5,1.0750000000000002,0.48784971237182617,11.85547924041748,11.85547924041748,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,55.5,-20.5,1.32,0.43579190969467163,11.254100799560547,11.254100799560547,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,55.5,-14.5,1.2844092915,0.48102322220802307,11.564017295837402,11.564017295837402,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,56.5,-11.5,1.2519324386000001,0.4591559171676636,11.33794116973877,11.33794116973877,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,57.5,-29.5,1.6687041916400003,0.2873067557811737,8.938699722290039,8.938699722290039,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,57.5,-10.5,1.09,0.44448381662368774,11.023123741149902,11.023123741149902,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,58.5,-10.5,1.2257721998000002,0.4404231905937195,10.69990062713623,10.69990062713623,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,59.5,-10.5,1.3585000958000002,0.4343951344490051,10.340693473815918,10.340693473815918,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,59.5,-9.5,1.23,0.43272829055786133,10.31418514251709,10.31418514251709,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,60.5,-12.5,1.35,0.421509712934494,9.929306983947754,9.929306983947754,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,60.5,-7.5,1.27,0.42580825090408325,9.73339557647705,9.73339557647705,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,60.5,3.5,1.253,0.09682170301675797,9.590554237365723,10.64205265045166,1,0,0,0,1,1,1,1,1,1,1,1
N. incompta,61.5,-16.5,1.29,0.4029079079627991,9.705389976501465,9.705389976501465,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,61.5,-3.5,1.28,0.4232507348060608,9.136723518371582,9.136723518371582,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,62.5,1.5,1.35,0.2946374714374542,9.239733695983887,9.239733695983887,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,62.5,2.5,1.425,0.2451619952917099,9.30582332611084,9.30582332611084,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,62.5,3.5,1.05,0.19717685878276825,9.372664451599121,9.619370460510254,1,1,0,1,1,1,1,1,1,1,1,1
N. incompta,62.5,4.5,1.26,0.1522127389907837,9.5337495803833,9.5337495803833,1,1,1,1,1,1,1,1,1,1,1,1
N. incompta,63.5,-13.5,1.29,0.33591386675834656,8.155245780944824,8.30443286895752,0,1,1,1,1,1,1,1,1,1,1,1
N. incompta,63.5,0.5,1.32,0.36279621720314026,8.686576843261719,9.112923622131348,1,0,0,1,1,1,1,1,1,1,1,1
N. incompta,63.5,1.5,1.33,0.3279974162578583,8.861336708068848,9.067296028137207,1,1,0,1,1,1,1,1,1,1,1,1
N. incompta,63.5,2.5,1.2149999999999999,0.2890024483203888,9.004260063171387,9.218465805053711,1,1,0,1,1,1,1,1,1,1,1,1
N. incompta,63.5,3.5,1.11,0.24975982308387756,9.123290061950684,9.345416069030762,1,1,0,1,1,1,1,1,1,1,1,1
N. incompta,64.5,-12.5,1.4,0.28556904196739197,6.8576979637146,7.835769176483154,0,0,0,1,1,1,1,1,1,1,0,0
N. incompta,64.5,-0.5,1.31,0.3925558030605316,8.05099868774414,9.048360824584961,0,0,0,0,1,1,1,1,1,1,1,1
N. incompta,65.5,-8.5,3.3,0.29176589846611023,5.040233135223389,8.291136741638184,0,0,0,0,0,0,1,1,1,0,0,0
N. incompta,65.5,-7.5,3.2,0.31119537353515625,5.32793664932251,8.12580680847168,0,0,0,0,0,0,1,1,1,1,0,0
N. incompta,65.5,-4.5,1.68,0.3548789322376251,6.262765884399414,8.613043785095215,0,0,0,0,0,1,1,1,1,1,0,0
N. incompta,65.5,-3.5,1.48,0.36854442954063416,6.625158786773682,8.934401512145996,0,0,0,0,0,1,1,1,1,1,0,0
N. incompta,65.5,-2.5,1.3,0.3809415102005005,6.993230819702148,9.248625755310059,0,0,0,0,0,1,1,1,1,1,0,0
N. incompta,66.5,-0.5,1.54,0.390330970287323,7.387826442718506,9.122969627380371,0,0,0,0,0,1,1,1,1,1,1,0
N. incompta,66.5,1.5,1.48,0.3944609761238098,7.944730281829834,8.892250061035156,0,0,0,0,1,1,1,1,1,1,1,1
N. incompta,66.5,2.5,1.42,0.3881097733974457,8.141866683959961,9.065434455871582,0,0,0,0,1,1,1,1,1,1,1,1
N. incompta,66.5,7.5,1.288828744,0.24619077146053314,8.591906547546387,9.271575927734375,1,0,0,0,1,1,1,1,1,1,1,1
N. incompta,67.5,-6.5,2.5,0.2838533818721771,4.761532306671143,8.038996696472168,0,0,0,0,0,0,1,1,1,0,0,0
N. incompta,68.5,-11.5,3.6,0.12859788537025452,2.6319024562835693,6.060339450836182,0,0,0,0,0,0,1,1,1,0,0,0
N. incompta,68.5,-10.5,3.6,0.15185195207595825,2.9046242237091064,6.322803497314453,0,0,0,0,0,0,1,1,1,0,0,0
N. pachyderma,-57.5,-53.5,2.83,-0.29746824502944946,2.100175142288208,2.100175142288208,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-57.5,144.5,3.43,-0.3413659334182739,1.7200850248336792,1.7200850248336792,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-56.5,-115.5,2.56,-0.2928188443183899,5.167256832122803,5.167256832122803,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-56.5,-56.5,2.873333333333333,-0.2819935977458954,3.57647705078125,3.57647705078125,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-55.5,-120.5,2.3265,-0.27977681159973145,5.493460178375244,5.493460178375244,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-55.5,-58.5,1.95,-0.272228479385376,4.832495212554932,4.832495212554932,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-55.5,-57.5,2.8166666666666664,-0.2662583887577057,4.671474933624268,4.671474933624268,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-55.5,73.5,3.15,-0.3386532664299011,1.2095633745193481,1.2095633745193481,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-54.5,-40.5,3.120503766666665,-0.29048946499824524,1.843389868736267,1.843389868736267,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-54.5,73.5,3.15,-0.33679142594337463,1.5822898149490356,1.5822898149490356,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-54.5,76.5,3.0773528798000003,-0.335838258266449,1.118227481842041,1.118227481842041,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-54.5,144.5,3.03,-0.33197832107543945,3.5373668670654297,3.5373668670654297,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-53.5,-59.5,1.65,-0.26700180768966675,6.562385082244873,6.562385082244873,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-53.5,-58.5,1.758333333333333,-0.25027942657470703,6.412387847900391,6.412387847900391,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-53.5,-50.5,1.42,-0.22322042286396027,4.371664524078369,4.371664524078369,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-53.5,-6.5,3.0625,-0.31117650866508484,0.8551140427589417,0.8551140427589417,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-53.5,-4.5,3.143333333333333,-0.3047569692134857,0.7449741363525391,0.7449741363525391,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-52.5,-30.5,2.7,-0.2617637813091278,2.091106653213501,2.091106653213501,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-52.5,109.5,3.19,-0.32317039370536804,3.0326874256134033,3.0326874256134033,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-51.5,-5.5,3.1566666666666663,-0.29069599509239197,1.8163567781448364,1.8163567781448364,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-51.5,-3.5,2.7533333333333334,-0.285747230052948,1.934249997138977,1.934249997138977,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-51.5,4.5,2.8896,-0.2568667531013489,2.149831533432007,2.149831533432007,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-51.5,67.5,2.935384462,-0.3439752161502838,2.9866883754730225,2.9866883754730225,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-50.5,-14.5,3.013333333333333,-0.2734755873680115,3.4205076694488525,3.4205076694488525,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-50.5,-7.5,3.2075000000000005,-0.279879629611969,2.3842551708221436,2.3842551708221436,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-50.5,-3.5,3.1575,-0.2761629819869995,2.6837375164031982,2.6837375164031982,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-50.5,5.5,2.8280000000000003,-0.2568574547767639,2.9565041065216064,2.9565041065216064,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-50.5,68.5,2.70014192507,-0.3442024290561676,3.049966812133789,3.049966812133789,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-49.5,-12.5,2.37,-0.2611403465270996,3.7136876583099365,3.7136876583099365,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-49.5,-8.5,3.02,-0.26234760880470276,3.075547456741333,3.075547456741333,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-49.5,-6.5,2.7199999999999998,-0.26316583156585693,3.1215732097625732,3.1215732097625732,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-49.5,0.5,2.645,-0.25251519680023193,3.847001314163208,3.847001314163208,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-49.5,6.5,2.6166666666666667,-0.2516005337238312,3.7674615383148193,3.7674615383148193,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-49.5,128.5,3.56,-0.2619308531284332,8.137131690979004,8.137131690979004,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-48.5,-56.5,3.48,-0.16234558820724487,7.570867538452148,7.570867538452148,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-48.5,-11.5,2.3800000000000003,-0.23870277404785156,4.244378089904785,4.244378089904785,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-48.5,-6.5,2.74,-0.240316241979599,3.9419498443603516,3.9419498443603516,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-48.5,-5.5,3.19,-0.24110731482505798,4.072027683258057,4.072027683258057,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-48.5,-2.5,2.8,-0.23978039622306824,4.539149761199951,4.539149761199951,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-48.5,6.5,2.88,-0.2383919507265091,4.588888645172119,4.588888645172119,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-48.5,7.5,2.4033333333333338,-0.240571066737175,4.5884552001953125,4.5884552001953125,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-48.5,64.5,2.58143519812173,-0.2830461859703064,4.567647457122803,4.567647457122803,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-48.5,65.5,2.673242141666665,-0.31386762857437134,4.422534942626953,4.422534942626953,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-48.5,71.5,2.93795590704791,-0.3350934684276581,3.4516592025756836,3.4516592025756836,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-48.5,72.5,2.9791146227999996,-0.3314424157142639,4.0188727378845215,4.0188727378845215,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-47.5,0.5,1.9166666666666667,-0.2099866420030594,5.601672649383545,5.601672649383545,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-47.5,7.5,2.6314285714285712,-0.2235063761472702,5.4049248695373535,5.4049248695373535,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-46.5,-15.5,1.8762,-0.16387329995632172,6.822329044342041,6.822329044342041,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-46.5,-5.5,2.85,-0.1761065572500229,6.073237895965576,6.073237895965576,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-46.5,7.5,2.6766666666666663,-0.1998613327741623,6.252338409423828,6.252338409423828,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-46.5,96.5,1.8030687708985904,-0.24415911734104156,7.79785680770874,7.79785680770874,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-45.5,-57.5,1.66,-0.16086935997009277,9.054988861083984,9.054988861083984,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-45.5,1.5,1.89,-0.1491614729166031,7.332634449005127,7.332634449005127,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-45.5,82.5,2.12,-0.18770742416381836,9.032490730285645,9.032490730285645,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-44.5,-14.5,1.9477741117866296,-0.06795110553503036,8.76965618133545,8.76965618133545,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-44.5,80.5,2.28010421771527,-0.0987883135676384,9.929491996765137,9.929491996765137,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-43.5,51.5,2.195,-0.20212259888648987,8.568406105041504,8.568406105041504,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-41.5,0.5,2.535,0.0020435878541320562,11.249957084655762,11.249957084655762,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-41.5,13.5,2.8200000000000003,0.1560819000005722,13.277010917663574,13.277010917663574,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,-40.5,13.5,1.21,0.23643510043621063,14.648250579833984,14.164950370788574,0,0,0,0,1,1,1,1,1,1,1,1
N. pachyderma,33.5,-120.5,0.4,-0.4821045696735382,15.18622875213623,14.129931449890137,1,1,1,1,1,1,0,0,0,0,0,1
N. pachyderma,33.5,-32.5,1.57,1.094846487045288,21.383981704711914,18.391197204589844,0,1,1,1,0,0,0,0,0,0,0,0
N. pachyderma,35.5,-32.5,1.33,1.0453903675079346,20.535741806030273,17.436601638793945,0,1,1,1,0,0,0,0,0,0,0,0
N. pachyderma,35.5,-29.5,1.42,1.0098369121551514,20.255922317504883,17.205995559692383,0,1,1,1,0,0,0,0,0,0,0,0
N. pachyderma,37.5,-30.5,0.67,0.9457144737243652,19.412118911743164,16.325403213500977,0,1,1,1,0,0,0,0,0,0,0,0
N. pachyderma,38.5,-25.5,0.8,0.8486621379852295,18.442792892456055,15.373833656311035,0,1,1,1,0,0,0,0,0,0,0,0
N. pachyderma,40.5,-27.5,1.19,0.8029398918151855,17.751680374145508,14.855862617492676,0,1,1,1,0,0,0,0,0,0,0,0
N. pachyderma,40.5,-25.5,1.13,0.794248104095459,17.641008377075195,14.755166053771973,0,1,1,1,0,0,0,0,0,0,0,0
N. pachyderma,40.5,133.5,2.95,-0.21881769597530365,11.603141784667969,7.601834774017334,1,1,1,1,1,1,0,0,0,0,1,1
N. pachyderma,41.5,-47.5,2.18,0.3699361979961395,16.275514602661133,13.374602317810059,1,1,1,1,1,0,0,0,0,0,0,1
N. pachyderma,42.5,-55.5,1.845,-0.970013439655304,13.743367195129395,11.005538940429688,1,1,1,1,1,1,0,0,0,0,1,1
N. pachyderma,42.5,-25.5,0.875,0.7426038980484009,16.74674415588379,14.40046215057373,1,1,1,1,1,0,0,0,0,0,0,0
N. pachyderma,43.5,-24.5,0.8,0.7181207537651062,16.22450065612793,14.14046573638916,1,1,1,1,1,0,0,0,0,0,0,1
N. pachyderma,44.5,-34.5,2.49,0.6942728757858276,16.241445541381836,14.331348419189453,1,1,1,1,1,0,0,0,0,0,0,1
N. pachyderma,44.5,-24.5,0.9,0.6947681307792664,15.753201484680176,13.767203330993652,1,1,1,1,1,0,0,0,0,0,0,1
N. pachyderma,45.5,-39.5,2.85,0.561477780342102,15.7650146484375,13.96478271484375,1,1,1,1,1,0,0,0,0,0,0,1
N. pachyderma,45.5,-25.5,0.96,0.6713877320289612,15.315922737121582,13.703824996948242,1,1,1,1,1,0,0,0,0,0,1,1
N. pachyderma,46.5,-25.5,0.93,0.6442744731903076,14.820091247558594,13.50960922241211,1,1,1,1,1,1,0,0,0,0,1,1
N. pachyderma,48.5,-25.5,0.97,0.571251392364502,13.781460762023926,12.861713409423828,1,1,1,1,1,1,0,0,0,1,1,1
N. pachyderma,48.5,150.5,2.335,-0.7958585619926453,4.040382385253906,4.040382385253906,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,49.5,150.5,2.37,-0.8031052350997925,4.076625347137451,4.076625347137451,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,49.5,152.5,2.6,-0.7691603302955627,3.985600233078003,3.985600233078003,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,50.5,-43.5,2.09,0.039832279086112976,9.654690742492676,9.654690742492676,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,50.5,-27.5,1.27,0.4516538977622986,12.422776222229004,12.144664764404297,1,1,1,1,1,1,1,0,1,1,1,1
N. pachyderma,50.5,-26.5,0.98,0.4638092815876007,12.540575981140137,12.264273643493652,1,1,1,1,1,1,1,0,1,1,1,1
N. pachyderma,50.5,-21.5,1.595,0.5127182006835938,13.001736640930176,12.438432693481445,1,1,1,1,1,1,1,0,0,1,1,1
N. pachyderma,50.5,153.5,1.91,-0.7501509189605713,4.109323501586914,4.109323501586914,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,50.5,167.5,2.4050000000000002,-0.6470322608947754,5.459573745727539,5.459573745727539,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,51.5,-43.5,2.2,0.05275784432888031,9.29908275604248,9.29908275604248,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,51.5,-25.5,1.32,0.4394865334033966,12.085742950439453,12.085742950439453,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,51.5,-20.5,1.49,0.4987237751483917,12.653124809265137,12.392080307006836,1,1,1,1,1,1,1,0,1,1,1,1
N. pachyderma,51.5,148.5,2.14,-1.0744178295135498,4.12570333480835,4.59129524230957,1,0,1,1,1,1,1,1,1,1,1,1
N. pachyderma,51.5,167.5,2.3675,-0.6452925205230713,5.373588562011719,5.373588562011719,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,51.5,168.5,2.17,-0.6465567350387573,5.449348449707031,5.449348449707031,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,52.5,-36.5,2.315,0.1774383783340454,8.912692070007324,8.912692070007324,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,52.5,-35.5,3.05,0.1961231380701065,9.064339637756348,9.064339637756348,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,52.5,-22.5,1.61,0.4457421898841858,12.03011703491211,12.03011703491211,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,52.5,-20.5,1.36,0.4773448705673218,12.266329765319824,12.266329765319824,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,53.5,-27.5,1.38,0.35287103056907654,10.636134147644043,10.636134147644043,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,53.5,-20.5,1.4649999999999999,0.4599928855895996,11.91183090209961,11.91183090209961,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,53.5,-19.5,1.65,0.4744543433189392,12.016815185546875,12.016815185546875,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,53.5,165.5,2.33,-0.6595671772956848,5.047082424163818,5.047082424163818,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,53.5,178.5,2.02,-0.6169978976249695,5.182319641113281,5.182319641113281,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,54.5,-149.5,2.385,-0.8052250146865845,7.090404987335205,7.090404987335205,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,54.5,-148.5,2.25,-0.8056355714797974,7.144660472869873,7.144660472869873,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,55.5,-28.5,1.35,0.3122713565826416,9.643126487731934,9.643126487731934,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,56.5,-27.5,1.32,0.32735615968704224,9.666728019714355,9.666728019714355,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,56.5,169.5,2.81,-0.6491490006446838,4.674046039581299,4.674046039581299,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,56.5,170.5,2.69,-0.6432973146438599,4.689167499542236,4.689167499542236,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,57.5,-48.5,2.54,-0.05705081671476364,4.958316326141357,4.958316326141357,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,57.5,-29.5,1.74,0.2873067557811737,8.938699722290039,8.938699722290039,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,57.5,-25.5,1.17,0.35698753595352173,9.910441398620605,9.910441398620605,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,58.5,-47.5,2.47,-0.03783305361866951,4.591383457183838,4.591383457183838,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,59.5,-27.5,1.24,0.30823174118995667,8.966917037963867,8.966917037963867,1,1,1,1,1,1,1,1,1,1,1,1
N. pachyderma,60.5,-12.5,3.1,0.421509712934494,9.929306983947754,9.929306983947754,1,1,1,1,1,1,1,1,1,1,1,1
